 445 38.10949168 140.88216313 押分団地前
 446 38.10485126 140.91090386 玉浦小学校前
 447 38.09812030 140.91338945 長者森
 448 38.12254482 140.87198243 梶橋
 449 38.10734334 140.87798719 市民会館前
 450 38.10310300 140.87672961 里の杜
 451 38.10156912 140.88141654 押分
 452 38.10492011 140.87537083 陸上競技場前
 453 38.09667417 140.89410739 早股上
 454 38.09204248 140.90191535 早股中
 455 38.10910956 140.88469017 前条
 456 38.10172719 140.92399042 二野倉
 457 38.12745635 140.90840527 矢野目集会所前
 458 38.10158977 140.92865286 市営プール前
 459 38.11395672 140.90571244 西土手
 460 38.11161315 140.90995612 恵洪寺前
 461 38.10298186 140.87390630 志引橋
 462 38.11577620 140.87266317 北中学校前
 463 38.11256168 140.92420094 藤曽根
 464 38.10783092 140.91078187 林住宅西口
 465 38.13226052 140.91679660 航空大学校前
 466 38.13180755 140.90602308 北谷地
 467 38.12988239 140.91119111 臨空工業団地
 468 38.13352770 140.91256690 関迎
 469 38.13757195 140.92899483 仙台空港
 470 38.13122732 140.91079195 新田
 471 38.13013491 140.92839803 相野釜橋
 472 38.10334004 140.86563815 本町
 473 38.13119079 140.93222716 相野釜
 474 38.12443797 140.93606680 千寿荘
 475 38.66490721 141.26763103 赤坂
 476 38.66509897 141.27418206 蛭沢
 477 38.65248744 141.28736383 日根牛
 478 38.64878776 141.28667373 登米電子前
 479 38.65131512 141.27927593 八幡神社前
 480 38.65087029 141.27263110 鉄砲町
 481 38.64854552 141.25775626 小島
 482 38.64494571 141.24680050 森の腰
 483 38.63553411 141.28904471 峰畑
 484 38.65237867 141.28223303 九日町
 485 38.65452613 141.28165816 登米三日町
 486 38.64617454 141.25481381 西針田
 487 38.64861611 141.26778739 金沢山
 488 38.65986671 141.27112399 渋江
 489 38.65736133 141.27719167 登米総合支所
 490 38.64694575 141.24975834 針田橋
 491 38.70608814 141.18286922 舟橋
 492 38.67435647 141.17083202 板倉
 493 38.71001392 141.17816263 JA北方支店前
 494 38.68548133 141.19678950 津島神社前
 495 38.68583922 141.18641563 萩洗
 496 38.68967019 141.19008609 ミヤコーバス佐沼営業所
 497 38.68584535 141.20384946 光ヶ丘
 498 38.68765085 141.19681689 一市
 499 38.68913397 141.19862439 五日町
 500 38.69068613 141.20154537 的場
 501 38.69377651 141.20710628 東佐沼
 502 38.69861257 141.19168518 西館
 503 38.68675267 141.19299392 佐沼病院前
 504 38.69157571 141.20315798 佐沼高校前
 505 38.68108583 141.18431204 飯島
 506 38.68866978 141.19219264 佐沼郵便局前
 507 38.67059714 141.18818658 辻橋
 508 38.67446068 141.19229368 本郷
 509 38.67962846 141.19473805 大網
 510 38.68227432 141.19458930 南佐沼
 511 38.69130758 141.18679986 登米市役所
 512 38.58782316 141.25152190 豊里総合支所
 513 38.58345093 141.25095001 JA豊里支店前
 514 38.58452610 141.25413232 ミヤコーバス豊里車庫
 515 38.58583460 141.25271197 豊里病院前
 516 38.65364688 141.11857852 西郷
 517 38.65329121 141.06863508 県立瀬峰病院
 518 38.65303801 141.07200192 県立病院入口
 519 38.65042726 141.07660335 宮小路原
 520 38.64936359 141.08051399 下山団地入口
 521 38.64741950 141.09335051 上沼崎
 522 38.64969778 141.09879366 沼崎下
 523 38.65244470 141.10555856 大平
 524 38.66164459 141.21538305 首無
 525 38.65527078 141.21308321 町吉田
 526 38.66100888 141.15796081 南方中学校前
 527 38.65818902 141.15204558 高石
 528 38.65889658 141.14009134 大坂
 529 38.65504352 141.12623778 狼の欠
 530 38.64565789 141.17255903 砥落橋
 531 38.64768897 141.21654182 田畑
 532 38.64256225 141.24176499 和道
 533 38.64038184 141.23275219 中新田
 534 38.64290224 141.21086399 山吉田橋
 535 38.62944914 141.19297312 米岡新町
 536 38.63659038 141.20439912 後小路
 537 38.63289735 141.20246091 上小路
 538 38.63208575 141.22028729 相の山
 539 38.63777363 141.23004477 大久保
 540 38.63500040 141.22605413 朝来
 541 38.62928471 141.21453216 よねやま病院前
 542 38.62730327 141.21233026 吉田門前
 543 38.62193297 141.21693297 鈴根
 544 38.62696520 141.20347475 米岡十日町
 545 38.62953215 141.19670278 米岡仲町
 546 38.62304293 141.15893960 谷地渕
